id,c_source,gene,gr,lag,upper_asymptote
33554,Ribose,b4141,0.437636932,72.97091794,30.64841772
30419,Ribose,b0444,0.437614472,72.56079531,22.50539782
31571,Ribose,b1761,0.437525487,68.67385608,26.32770763
31837,Ribose,b2062,0.43750352,90.32004874,22.39496412
33089,Ribose,b3572,0.437476441,94.65151135,29.92079302
33746,Ribose,b4372,0.437395975,103.0950081,24.90633229
33759,Ribose,b4385,0.437316172,88.73009733,23.21755966
33524,Ribose,b4110,0.43730319,103.8628054,27.1852674
30150,Ribose,b0108,0.437300666,93.8091177,21.84180637
31190,Ribose,b1338,0.43720998,76.9018181,24.55407747
30709,Ribose,b0791,0.437142039,82.08544635,25.99214932
32708,Ribose,b3084,0.437113215,63.89995749,26.61637829
31226,Ribose,b1384,0.437087506,109.854348,24.13586536
33692,Ribose,b4311,0.437078101,103.9399488,27.48025918
31848,Ribose,b2073,0.437072731,97.01603344,27.21822633
31180,Ribose,b1327,0.437051178,79.03835933,23.37942554
32133,Ribose,b2388,0.437026064,77.36810484,28.59905517
31867,Ribose,b2099,0.436960229,109.7834401,21.49424964
32765,Ribose,b3149,0.436914142,80.47868352,31.42292376
32216,Ribose,b2493,0.436868374,83.08906483,23.77768574
31820,Ribose,b2045,0.436828658,121.3895528,25.72268785
32164,Ribose,b2430,0.436819438,105.0594461,26.08296888
30513,Ribose,b0554,0.436818407,79.45841327,24.94205313
32706,Ribose,b3082,0.436716768,83.98221919,26.32637889
33433,Ribose,b4011,0.436713858,98.11697296,26.04426506
30390,Ribose,b0410,0.436662998,98.55087336,27.64632421
32609,Ribose,b2960,0.436636401,76.12237974,26.31284224
30274,Ribose,b0271,0.436620838,78.63601356,27.73187509
32759,Ribose,b3142,0.436565752,74.09465351,24.80483267
32018,Ribose,b2267,0.436511571,77.928047,25.30874916
31876,Ribose,b2108,0.436502547,88.20563677,26.61074387
31051,Ribose,b1180,0.436371014,90.97468256,24.10745793
30850,Ribose,b0947,0.436345779,103.1046722,24.37736385
33092,Ribose,b3575,0.436295319,85.60091033,21.75725747
30716,Ribose,b0798,0.436294727,78.90993997,21.1199661
32476,Ribose,b2806,0.436292146,88.38356392,23.31744948
31108,Ribose,b1251,0.436226913,97.44787409,24.18081929
31505,Ribose,b1686,0.436178063,74.91189148,28.01373001
30272,Ribose,b0268,0.436098509,79.99259575,26.53467452
31010,Ribose,b1130,0.436071249,101.8531889,22.24115467
32180,Ribose,b2455,0.436017803,86.26877967,23.98478431
30319,Ribose,b0324,0.43601214,107.724759,24.13118088
31209,Ribose,b1359,0.435951652,91.99169084,27.15279137
32551,Ribose,b2895,0.435937762,85.37035958,23.08286508
33732,Ribose,b4354,0.435916135,90.67717419,30.57310498
30900,Ribose,b1000,0.43590347,83.00484356,22.5264161
32048,Ribose,b2297,0.435869577,112.6416842,39.30512656
33112,Ribose,b3596,0.435790751,92.53550973,24.33609075
30550,Ribose,b0593,0.435749438,77.03736139,26.4544409
31204,Ribose,b1352,0.435716473,78.94760273,26.07774478
32430,Ribose,b2755,0.43567656,90.98325733,21.86959518
31098,Ribose,b1241,0.435617292,91.63580669,28.91978566
32960,Ribose,b3423,0.435546407,99.92935952,27.02555561
32705,Ribose,b3081,0.435505114,97.54576084,24.79758803
31853,Ribose,b2078,0.435451877,88.6312035,21.30563509
31126,Ribose,b1269,0.435413091,88.5513771,21.35037082
31421,Ribose,b1598,0.43533326,113.7763671,24.84017519
30760,Ribose,b0843,0.435236024,98.64426777,21.50383117
31671,Ribose,b1864,0.43523149,87.34836332,23.23495945
30687,Ribose,b0769,0.435196517,84.77437998,22.44734482
32973,Ribose,b3439,0.435147188,85.19632124,25.17591353
32328,Ribose,b2630,0.435127494,102.8639109,22.66337056
31676,Ribose,b1870,0.435082907,91.46758275,27.8647353
31435,Ribose,b1612,0.435034604,84.59534997,23.46838449
30519,Ribose,b0560,0.435013976,104.4168939,23.36506324
32907,Ribose,b3364,0.434962747,95.9511259,24.03328135
30681,Ribose,b0763,0.434870363,88.59054507,27.10049362
30929,Ribose,b1037,0.434858596,104.0717429,22.81096633
31114,Ribose,b1257,0.434787328,94.42044373,27.26925706
30187,Ribose,b0147,0.434765565,85.98980469,24.58368854
32766,Ribose,b3150,0.434692494,79.52590191,27.38123243
31312,Ribose,b1481,0.434436507,99.89657114,25.05182595
31599,Ribose,b1791,0.434431657,79.78425886,28.54748524
31520,Ribose,b1702,0.434379218,105.3603445,22.72991867
33304,Ribose,b3838,0.434306919,101.5861156,28.86605793
32326,Ribose,b2628,0.434293373,92.75062656,24.1239994
30839,Ribose,b0936,0.434267838,122.2058398,27.24448552
31055,Ribose,b1184,0.434231928,91.53734943,22.45390013
30352,Ribose,b0363,0.434202618,83.99972756,20.1702618
31894,Ribose,b2130,0.434184103,94.09584647,25.38054534
31344,Ribose,b1515,0.434180801,91.00357122,26.82361855
32616,Ribose,b2968,0.434170223,90.94849869,26.37214405
32501,Ribose,b2836,0.434106402,81.57808907,24.58640004
32049,Ribose,b2298,0.434016063,94.9564933,31.13509627
32298,Ribose,b2586,0.433932963,87.56399998,21.50399971
33017,Ribose,b3492,0.433779315,87.61245724,22.55736011
32060,Ribose,b2309,0.433746572,90.21848346,24.32502232
32542,Ribose,b2883,0.433693999,80.61020864,29.55407429
30445,Ribose,b0472,0.433659119,106.4412245,23.68796916
32375,Ribose,b2690,0.433605668,84.12227099,23.44662397
32826,Ribose,b3232,0.433587559,85.54438373,24.42737842
30659,Ribose,b0734,0.433539222,112.5699709,28.99287364
33526,Ribose,b4112,0.43344417,103.360191,19.81014094
30688,Ribose,b0770,0.43334973,71.67253061,25.67406571
31560,Ribose,b1750,0.433344963,96.09929903,22.35746408
31371,Ribose,b1542,0.433317136,110.1722591,25.52745172
32860,Ribose,b3283,0.433315352,109.0337594,26.59545198
33381,Ribose,b3931,0.433262005,82.54150983,21.2849512
33634,Ribose,b4236,0.433243019,78.03985376,21.58475324
31852,Ribose,b2077,0.433144544,91.93332732,26.09125566
31877,Ribose,b2109,0.433137145,95.25191823,27.24728523
32175,Ribose,b2441,0.433115101,89.58016911,22.28649336
32574,Ribose,b2918,0.433100123,87.80593784,27.87139222
33109,Ribose,b3592,0.432738461,94.63376695,27.71955928
33594,Ribose,b4189,0.432727549,75.27868448,30.72489739
32322,Ribose,b2624,0.432657283,82.3424292,27.54217934
30169,Ribose,b0128,0.432648536,96.24945655,25.68048019
31612,Ribose,b1804,0.432642573,86.20505451,24.1076155
33446,Ribose,b4024,0.432590376,79.86118091,24.27760732
30109,Ribose,b0041,0.432492949,78.32237954,26.94459738
31779,Ribose,b2001,0.432486045,108.1276294,22.66108799
30505,Ribose,b0545,0.432475452,79.26262727,26.14232451
30471,Ribose,b0501,0.432460504,83.69415398,24.34160373
31080,Ribose,b1217,0.432450223,77.94566401,26.14043092
30852,Ribose,b0949,0.432426417,87.90260551,23.23433379
33414,Ribose,b3980,0.43239994,94.93079373,26.23461667
31974,Ribose,b2217,0.432381545,79.51339576,26.05605094
31781,Ribose,b2003,0.432329297,120.7575903,28.94717516
30872,Ribose,b0970,0.432292468,96.95418625,26.76704339
31044,Ribose,b1168,0.432239175,94.38855286,23.48983937
30521,Ribose,b0562,0.432207257,93.62156467,25.59224158
30359,Ribose,b0376,0.432203312,100.9413566,28.55394944
33604,Ribose,b4199,0.432201275,101.8794644,28.69015724
31463,Ribose,b1641,0.432158894,94.73080882,25.29401502
31993,Ribose,b2242,0.432146077,81.40292087,22.18071327
32182,Ribose,b2457,0.432099234,82.51634631,26.41368603
32905,Ribose,b3362,0.432001627,78.20717576,20.33215397
31979,Ribose,b2223,0.431972738,83.38308717,21.17241292
32707,Ribose,b3083,0.4318035,86.37318768,22.11816857
32958,Ribose,b3421,0.431688316,75.10965162,25.83059862
32524,Ribose,b2865,0.431687058,76.49975096,27.34783563
30936,Ribose,b1044,0.431474847,86.66264922,24.031404
33376,Ribose,b3926,0.431423998,95.64440662,21.7414615
30417,Ribose,b0442,0.431338377,71.04846689,25.17145035
30651,Ribose,b0724,0.431333725,100.5102601,21.00299417
31076,Ribose,b1206,0.431324205,80.06927421,27.30023616
30984,Ribose,b1101,0.431229062,73.73781668,25.43005946
32385,Ribose,b2707,0.431180974,81.17854054,24.69820177
31202,Ribose,b1350,0.43112595,104.243261,25.69375205
30510,Ribose,b0550,0.431118275,94.02373668,23.89822375
31122,Ribose,b1265,0.431025596,87.38065077,26.04520117
30577,Ribose,b0622,0.430996882,68.23087747,32.17045055
31395,Ribose,b1569,0.430962475,92.98362682,23.85092048
33400,Ribose,b3952,0.430932482,74.57391378,18.78096085
30808,Ribose,b0897,0.430855093,99.61290141,30.33101483
32167,Ribose,b2433,0.430792518,72.80774428,19.73835922
32797,Ribose,b3196,0.430680543,90.93368247,20.68239815
30809,Ribose,b0898,0.430674986,79.82261491,21.86757522
33079,Ribose,b3562,0.430535927,88.23041002,22.97244918
32059,Ribose,b2308,0.430486424,80.49165416,28.75968256
31553,Ribose,b1743,0.430477764,88.40252402,23.78753786
31431,Ribose,b1608,0.43041051,82.9259205,21.53841646
31977,Ribose,b2221,0.430329196,84.45242963,25.80278378
30768,Ribose,b0851,0.430316182,80.19502052,21.38625981
31817,Ribose,b2042,0.430262498,95.96420127,24.80264227
31216,Ribose,b1372,0.430237418,78.10463524,31.36755851
31978,Ribose,b2222,0.430219775,96.58474113,23.84647284
31863,Ribose,b2095,0.430175242,80.76363698,26.4981045
30353,Ribose,b0364,0.430158742,91.38447819,21.63796808
30783,Ribose,b0866,0.430086293,99.56551939,25.64493528
30420,Ribose,b0445,0.430056146,76.57070008,26.99798735
31089,Ribose,b1226,0.430032489,93.8118577,26.52523554
32272,Ribose,b2553,0.43002561,93.20257097,23.94701682
31266,Ribose,b1433,0.430012374,97.21755087,26.00783636
31659,Ribose,b1852,0.429993549,99.59347586,26.9816947
30308,Ribose,b0312,0.429956639,104.1365025,23.69708492
31219,Ribose,b1377,0.429944345,109.5660213,28.83340675
31437,Ribose,b1614,0.429933662,77.8959874,23.06827927
31928,Ribose,b2166,0.429846341,91.29813543,27.17624959
30983,Ribose,b1100,0.429775853,91.50499014,20.91564901
32168,Ribose,b2434,0.429772745,61.54598665,29.91832069
30804,Ribose,b0892,0.42975953,94.63855082,25.50907635
31488,Ribose,b1669,0.429737694,77.33246294,21.44871735
32283,Ribose,b2569,0.429736368,119.5799343,25.68419696
33087,Ribose,b3570,0.429592778,84.2952806,21.48637669
30482,Ribose,b0514,0.429502124,102.5115856,20.78624937
31138,Ribose,b1283,0.429482782,109.9757291,28.44128645
30313,Ribose,b0317,0.429477185,90.17769779,29.97569964
31694,Ribose,b1889,0.429472067,116.4047989,28.4981958
32588,Ribose,b2936,0.429433795,88.96784074,23.52414945
31065,Ribose,b1194,0.429427086,77.48223984,26.19969661
32990,Ribose,b3458,0.429414774,84.77671744,22.1814039
33359,Ribose,b3907,0.429356507,97.55338174,27.17465067
31811,Ribose,b2036,0.429310662,80.96056923,21.77812456
31310,Ribose,b1479,0.429247289,90.37879737,24.41076659
32623,Ribose,b2977,0.429237992,84.52636531,27.686107
33159,Ribose,b3652,0.429230148,83.77885717,22.86283249
32595,Ribose,b2945,0.429190409,114.1045333,30.31127961
30725,Ribose,b0807,0.429104508,86.97123059,21.48729627
31047,Ribose,b1176,0.429094763,93.56949373,26.84936296
32357,Ribose,b2671,0.429087134,80.83300247,20.67114528
30418,Ribose,b0443,0.429071156,84.34783746,24.79230797
32908,Ribose,b3365,0.429039921,93.98917936,23.91468239
33707,Ribose,b4326,0.429008386,106.2528714,27.54512193
30999,Ribose,b1119,0.42894425,71.478972,24.48236246
30696,Ribose,b0778,0.428876378,108.9850424,21.56334826
32012,Ribose,b2261,0.428857528,95.2259648,26.8952962
30327,Ribose,b0333,0.428702396,79.09238663,24.03960804
31591,Ribose,b1782,0.428612249,99.54000621,25.81216179
31151,Ribose,b1297,0.428584203,93.25557202,24.63442491
30785,Ribose,b0868,0.428501481,92.46957584,23.99528249
30321,Ribose,b0326,0.428487981,102.3411827,25.28475557
32462,Ribose,b2792,0.428435773,81.45865853,21.45866039
31827,Ribose,b2052,0.428404119,94.69786914,24.45984621
30293,Ribose,b0293,0.428400096,84.96645601,20.21682616
31875,Ribose,b2107,0.42837494,116.4544447,26.64365806
30563,Ribose,b0606,0.428365161,99.0638912,24.5568524
30511,Ribose,b0551,0.428347812,102.2567409,22.75087663
32166,Ribose,b2432,0.428327513,96.53187877,23.31093089
33382,Ribose,b3932,0.428301074,75.33842532,24.29019758
33436,Ribose,b4014,0.428229881,99.48896142,23.79058105
33735,Ribose,b4357,0.428224979,101.1557986,26.56269451
30693,Ribose,b0775,0.428057624,91.68008446,32.97656714
31666,Ribose,b1859,0.428048423,107.4279316,24.67937136
30176,Ribose,b0135,0.428027312,95.78658302,28.18125815
32521,Ribose,b2858,0.428021976,104.1388828,26.48674981
33829,Ribose,b4477,0.427969219,101.6427542,28.34745662
32981,Ribose,b3449,0.427919711,101.9292858,26.54481627
33327,Ribose,b3872,0.427874239,103.1989426,24.17232241
31859,Ribose,b2086,0.427861936,93.28447935,22.07057431
31288,Ribose,b1456,0.427837958,74.74408505,27.79957642
32261,Ribose,b2542,0.427743549,94.58978049,24.60534999
30386,Ribose,b0404,0.427622874,83.59120625,25.70509766
30122,Ribose,b0058,0.427590182,91.63186712,27.62407571
33636,Ribose,b4238,0.427568831,86.4048089,22.94571301
31723,Ribose,b1927,0.427484813,113.170293,25.46928895
30755,Ribose,b0838,0.427470703,103.6837161,26.70654706
32244,Ribose,b2524,0.427452197,82.65627102,20.39539932
32262,Ribose,b2543,0.427312719,109.2894835,28.08491195
30841,Ribose,b0938,0.427127272,89.48488902,26.34785673
30106,Ribose,b0038,0.426940789,83.91295457,27.87552554
30170,Ribose,b0129,0.426907589,86.54930534,27.37668019
30556,Ribose,b0599,0.426906279,84.425958,25.03869875
33292,Ribose,b3823,0.42687867,81.95544197,26.91419661
32294,Ribose,b2581,0.426777032,83.31282495,24.48507967
33756,Ribose,b4382,0.426654249,96.35413608,22.53294261
33047,Ribose,b3523,0.426654144,86.18283477,20.20725704
33395,Ribose,b3946,0.426636383,61.59128898,27.5202699
30302,Ribose,b0305,0.426628334,94.39489527,25.89830865
30531,Ribose,b0572,0.426553535,81.15098915,21.10638063
32273,Ribose,b2554,0.426548892,96.5909307,24.23816584
31917,Ribose,b2155,0.426521459,77.94520807,24.29422652
32054,Ribose,b2303,0.42649817,89.87739079,31.74577055
32146,Ribose,b2410,0.426473356,83.80984779,23.97733222
30654,Ribose,b0728,0.426469827,89.48130942,20.97814546
32345,Ribose,b2659,0.426436906,72.77486062,28.76476809
31824,Ribose,b2049,0.426381328,83.20016266,25.65946595
31617,Ribose,b1810,0.426311794,94.58678222,29.12680092
33653,Ribose,b4259,0.426252106,71.81007793,20.69828347
30309,Ribose,b0313,0.42624691,107.6293743,29.39377155
32554,Ribose,b2898,0.426125592,89.54949082,27.28783063
32949,Ribose,b3410,0.426085223,110.1299534,27.25399791
31780,Ribose,b2002,0.426000689,125.3743079,25.33105643
32568,Ribose,b2912,0.425986372,72.27942766,32.39106643
33162,Ribose,b3655,0.425975802,78.70245768,23.8233642
33747,Ribose,b4373,0.425969366,114.0659317,26.51545947
33030,Ribose,b3506,0.425890284,91.2712708,22.91669891
32594,Ribose,b2944,0.42583654,84.23179114,20.65333775
30973,Ribose,b1083,0.425732185,104.4495384,27.70503248
33571,Ribose,b4161,0.425722034,75.56035167,20.03907721
30763,Ribose,b0846,0.42560742,87.79134121,23.8272289
33693,Ribose,b4312,0.425469322,79.31609896,27.65186979
33207,Ribose,b3713,0.42545285,76.85521695,24.66408381
30724,Ribose,b0806,0.42541343,120.489481,23.60171042
32096,Ribose,b2351,0.425395424,75.79558088,25.94078461
32995,Ribose,b3467,0.425327249,89.26638455,21.92151012
31222,Ribose,b1380,0.425243104,74.72737397,25.51296051
31329,Ribose,b1498,0.425159152,100.7090176,24.62816329
32110,Ribose,b2365,0.425103232,91.35729122,27.63244646
31586,Ribose,b1776,0.425088604,93.62930046,28.49218886
33584,Ribose,b4179,0.425084724,82.63257243,31.75386316
31269,Ribose,b1436,0.425051109,73.57399814,26.66995864
30235,Ribose,b0224,0.424988491,99.83241318,24.48123541
31765,Ribose,b1976,0.424987906,75.14716398,19.12917843
32701,Ribose,b3077,0.424865775,82.53030077,21.97237592
32279,Ribose,b2561,0.424830384,68.43560475,26.08484044
33261,Ribose,b3780,0.424820444,83.32927006,24.61181006
32946,Ribose,b3407,0.42473836,79.72220346,23.41250531
32511,Ribose,b2846,0.424576127,88.00709746,26.50622659
33605,Ribose,b4200,0.424574273,93.92243803,25.48169344
31555,Ribose,b1745,0.424530809,86.40280021,26.76138693
31275,Ribose,b1443,0.424415294,116.7769312,29.92909362
32669,Ribose,b3035,0.424356516,122.030686,35.71860562
32270,Ribose,b2551,0.424297857,106.8705612,10.6863392
32640,Ribose,b2996,0.424265143,77.09359023,27.37536215
31163,Ribose,b1309,0.424226103,101.9982205,23.27890134
30502,Ribose,b0542,0.424185047,67.8593211,25.68193324
31756,Ribose,b1963,0.424139274,89.39525294,22.08671202
31608,Ribose,b1800,0.423967843,85.07804244,20.68737743
32790,Ribose,b3184,0.423812061,107.5731297,22.30385352
32238,Ribose,b2518,0.423692288,89.17405966,27.08436018
30460,Ribose,b0489,0.423612953,94.62524465,26.01266616
30564,Ribose,b0607,0.423585022,73.95433886,22.72061636
33715,Ribose,b4334,0.423544551,90.47291789,27.57117953
30894,Ribose,b0994,0.423537211,77.75390224,19.9544593
30393,Ribose,b0413,0.423448527,79.65961232,25.98106451
32939,Ribose,b3400,0.423443184,77.98055094,23.21044835
31110,Ribose,b1253,0.423311894,87.67995481,27.66622035
33180,Ribose,b3674,0.423301689,105.385112,27.21769277
30764,Ribose,b0847,0.423164463,90.42242825,22.25018002
32643,Ribose,b3001,0.423162062,86.62413639,26.9164062
32127,Ribose,b2382,0.423154055,82.82981418,22.92627775
31587,Ribose,b1777,0.423099361,80.47764445,22.91972381
33596,Ribose,b4191,0.423088506,80.10834822,21.18091504
31547,Ribose,b1736,0.422975474,83.85626457,29.07200579
33033,Ribose,b3509,0.42297095,86.13046165,25.68095062
31160,Ribose,b1306,0.422952835,91.82852194,28.17036989
33699,Ribose,b4318,0.422941618,107.8243815,23.40979138
30325,Ribose,b0330,0.422855108,124.9129682,28.73782149
30919,Ribose,b1022,0.422837138,95.13521715,22.45685572
30733,Ribose,b0815,0.422784033,80.94726807,21.35605139
30486,Ribose,b0518,0.422504316,108.1469992,23.04899192
32447,Ribose,b2774,0.422471807,106.1853519,24.25475151
32267,Ribose,b2548,0.422412436,80.20236364,28.36376443
33470,Ribose,b4051,0.422398816,87.68726844,22.14360462
30878,Ribose,b0977,0.422297663,97.43790133,26.00641431
30478,Ribose,b0509,0.422274922,76.61043043,21.37190209
33104,Ribose,b3587,0.422267711,105.0693006,26.85424787
31744,Ribose,b1951,0.422205089,87.72765644,27.67542806
32556,Ribose,b2900,0.422172155,75.44283766,25.27781145
32681,Ribose,b3051,0.422125366,91.32558904,23.36109828
30144,Ribose,b0099,0.422038934,104.0375424,26.76712246
32047,Ribose,b2296,0.421816378,114.4142949,35.14267794
31062,Ribose,b1191,0.421810278,82.05934282,28.01173827
30120,Ribose,b0053,0.421781971,89.39924727,22.35526501
32088,Ribose,b2342,0.421658367,74.14059428,23.573861
32615,Ribose,b2966,0.421637548,72.90541431,27.24066922
30794,Ribose,b0877,0.421617473,79.05154806,23.99517389
32192,Ribose,b2467,0.421449872,88.57357389,28.90500098
33627,Ribose,b4227,0.421267423,103.2827631,24.09137219
30585,Ribose,b0632,0.421265837,76.04899698,28.50278852
32456,Ribose,b2786,0.421241229,93.6126519,26.05583201
33733,Ribose,b4355,0.421241096,74.79319568,27.26491711
31054,Ribose,b1183,0.42116063,74.2723601,27.04078667
32789,Ribose,b3182,0.421149391,97.41623122,23.75604136
31265,Ribose,b1432,0.421140016,81.57117029,24.8547623
32342,Ribose,b2647,0.421123173,81.52093452,28.1163907
33328,Ribose,b3873,0.421082132,91.26759261,24.44876789
30862,Ribose,b0960,0.421029587,104.9507695,25.88507657
32142,Ribose,b2406,0.420759576,86.49612621,27.05231894
30844,Ribose,b0941,0.420747376,77.90133977,20.93925972
30596,Ribose,b0650,0.420686452,97.98283916,22.46921503
